name,cafeurl,reviewcnt,rating,pricerng,postcode,lat,long,rev_Excellent,rev_Very good,rev_Average,rev_Poor,rev_Terrible,topcat,borough,price_num
PAUL,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4274922-Reviews-PAUL-London_England.html,28,4.0,££ - £££,SW19 5EF,51.42343333333333,-0.1973333333333333,14,8,0,1,4,Excellent,Sutton and Merton,2
Fernandez & Wells,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2217970-Reviews-Fernandez_Wells-London_England.html,29,4.0,££ - £££,W1F 0BG,51.5085,-0.1257,9,10,2,0,2,Very good,Westminster,2
Back On Track Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10663441-Reviews-Back_On_Track_Coffee-London_England.html,23,4.0,£,W1G 9SF,51.5085,-0.1257,13,7,0,1,2,Excellent,Westminster,1
Hanbury Hall,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12542981-Reviews-Hanbury_Hall-London_England.html,13,4.5,£,E1 5JD,51.51302727272727,-0.0617727272727272,8,4,0,0,1,Excellent,Tower Hamlets,1
Dee Light Bakery,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3736445-Reviews-Dee_Light_Bakery-London_England.html,52,4.0,£,SW17 8QD,51.4307,-0.1647,21,16,5,3,7,Excellent,Wandsworth,1
Pret a Manger,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10167079-Reviews-Pret_a_Manger-London_England.html,16,4.0,£,EC4N 5AE,51.5144,-0.0941,6,4,2,0,1,Excellent,City and Hackney Teaching,1
The Breakhouse Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21294359-Reviews-The_Breakhouse_Cafe-London_England.html,6,5.0,£,E3 2TB,51.52765714285714,-0.0265714285714285,6,0,0,0,0,Excellent,Tower Hamlets,1
The New Black,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d11856487-Reviews-The_New_Black-London_England.html,43,3.5,££ - £££,EC3M 8AA,51.5129,-0.0841,15,11,5,6,3,Excellent,City and Hackney Teaching,2
illy Caffe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d11645627-Reviews-Illy_Caffe-London_England.html,62,3.5,££ - £££,SW7 3HZ,51.49598333333333,-0.1762833333333333,20,15,1,3,9,Excellent,Kensington and Chelsea,2
Mara Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5897335-Reviews-Mara_Coffee-London_England.html,37,4.0,££ - £££,SE3 7DH,51.46596666666667,0.0175,24,3,1,3,5,Excellent,Greenwich Teaching,2
The Secret Frog Coffee Co,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10509501-Reviews-The_Secret_Frog_Coffee_Co-London_England.html,17,4.5,£,EC3A 7BD,51.5154,-0.0828,12,3,0,1,1,Excellent,City and Hackney Teaching,1
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8874761-Reviews-Costa_Coffee-London_England.html,21,4.0,£,WC1B 4BL,51.5085,-0.1257,6,4,3,0,1,Excellent,Camden,1
Flocafe Espresso Room,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12585748-Reviews-Flocafe_Espresso_Room-London_England.html,44,3.5,££ - £££,W1K 5RW,51.5085,-0.1257,15,10,5,4,5,Excellent,Westminster,2
Cafe la Passione,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6960400-Reviews-Cafe_la_Passione-London_England.html,17,4.5,£,EC1Y 8NX,51.5232,-0.0933,7,6,1,0,1,Excellent,Islington,1
The Larder Wanstead,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2441101-Reviews-The_Larder_Wanstead-London_England.html,94,3.5,££ - £££,E11 2AA,51.57656666666667,0.0171666666666666,28,22,24,12,7,Excellent,Redbridge,2
KHP Social,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d16723558-Reviews-KHP_Social-London_England.html,7,5.0,£,N1 4AP,51.53669,-0.0944,6,1,0,0,0,Excellent,Islington,1
Black Sheep Coffee - Southwark,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13977561-Reviews-Black_Sheep_Coffee_Southwark-London_England.html,14,4.0,£,SE1 0HX,51.49874615384616,-0.0930384615384615,8,2,2,0,1,Excellent,Southwark,1
Silvio's,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d783376-Reviews-Silvio_s-London_England.html,33,4.0,£,W1U 1LN,51.5085,-0.1257,13,10,3,1,4,Excellent,Westminster,1
PAUL King's Road,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9788607-Reviews-PAUL_King_s_Road-London_England.html,37,3.5,££ - £££,SW3 4XB,51.487975000000006,-0.165875,12,7,4,2,5,Excellent,Kensington and Chelsea,2
Alex Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d14524770-Reviews-Alex_Coffee-London_England.html,8,5.0,£,W1W 6TA,51.5085,-0.1257,7,1,0,0,0,Excellent,Westminster,1
Desire Coffee & Bistro Uk,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d23795673-Reviews-Desire_Coffee_Bistro_Uk-London_England.html,5,5.0,££ - £££,NW2 5HG,51.5608,-0.223325,5,0,0,0,0,Excellent,Brent Teaching,2
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8540680-Reviews-Costa_Coffee-London_England.html,37,4.0,£,W2 1DS,51.51413636363636,-0.1886454545454545,9,14,3,0,2,Very good,Westminster,1
Coffee Buro,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13088282-Reviews-Coffee_Buro-London_England.html,17,4.0,£,W1T 4PJ,51.5085,-0.1257,9,1,3,1,1,Excellent,Camden,1
Urban Baristas,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10955651-Reviews-Urban_Baristas-London_England.html,10,4.5,£,N11 2EU,51.6165,-0.1441,7,2,1,0,0,Excellent,Haringey Teaching,1
Euphorium - Belsize Park,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7367916-Reviews-Euphorium_Belsize_Park-London_England.html,51,3.5,££ - £££,NW3 4QG,51.5462,-0.168075,14,16,7,8,3,Very good,Camden,2
CAYA,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12273605-Reviews-CAYA-London_England.html,16,4.5,££ - £££,SW9 8QH,51.474,-0.1168,11,1,1,0,2,Excellent,Lambeth,2
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10506828-Reviews-Costa_Coffee-London_England.html,20,4.0,£,NW1 8AG,51.52988181818182,-0.1471818181818182,3,6,4,1,0,Very good,Camden,1
Head Room Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d11963305-Reviews-Head_Room_Cafe-London_England.html,29,4.0,££ - £££,NW11 8EN,51.57813333333333,-0.1980499999999999,14,7,1,4,3,Excellent,Barnet,2
The Place,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5856911-Reviews-The_Place-London_England.html,15,4.5,££ - £££,N1 2NQ,51.53669,-0.0944,7,5,0,1,0,Excellent,Islington,2
Pret A Manger,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7251006-Reviews-Pret_A_Manger-London_England.html,24,4.0,£,EC1Y 1HQ,51.5232,-0.0933,5,9,1,2,1,Very good,Islington,1
Paul,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8553123-Reviews-Paul-London_England.html,50,3.5,££ - £££,KT1 1BP,51.4126,-0.2974,16,13,5,6,5,Excellent,Kingston,2
Attendant Coffee Roasters,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12678294-Reviews-Attendant_Coffee_Roasters-London_England.html,21,4.0,££ - £££,EC1N 7TJ,51.5085,-0.1257,14,2,1,1,3,Excellent,Camden,2
Old Ford's Deli,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7271515-Reviews-Old_Ford_s_Deli-London_England.html,11,5.0,£,E2 9PJ,51.5386,-0.055525,10,1,0,0,0,Excellent,Tower Hamlets,1
Rapha Cycling Club,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12640157-Reviews-Rapha_Cycling_Club-London_England.html,9,4.5,££ - £££,E1 6AA,51.51302727272727,-0.0617727272727272,4,4,0,0,0,Excellent,Tower Hamlets,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9740152-Reviews-Starbucks-London_England.html,24,4.0,£,EC2V 6BJ,51.5161,-0.0949,7,3,5,1,1,Excellent,City and Hackney Teaching,1
Stanfords Coffee House,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10431864-Reviews-Stanfords_Coffee_House-London_England.html,18,4.0,£,WC2H 9JJ,51.5085,-0.1257,2,9,6,0,0,Very good,Westminster,1
Coffeeology,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15560725-Reviews-Coffeeology-London_England.html,19,4.0,££ - £££,W6 0RR,51.49248333333333,-0.2204,9,5,1,1,2,Excellent,Hammersmith and Fulham,2
The Broadway,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21192201-Reviews-The_Broadway-London_England.html,17,4.0,££ - £££,N10 2QR,51.5905,-0.1421,10,3,1,0,3,Excellent,Haringey Teaching,2
Mouse Tail Coffee Stories,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8512715-Reviews-Mouse_Tail_Coffee_Stories-London_England.html,41,4.0,£,E1 1BY,51.51302727272727,-0.0617727272727272,20,8,2,1,6,Excellent,Tower Hamlets,1
Rafaello Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12503314-Reviews-Rafaello_Cafe-London_England.html,60,3.5,£,W6 0RF,51.49248333333333,-0.2204,25,10,3,3,12,Excellent,Hammersmith and Fulham,1
Mikel Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d14140568-Reviews-Mikel_Coffee-London_England.html,21,4.0,£,W1T 4TW,51.5085,-0.1257,13,2,0,1,3,Excellent,Camden,1
Suda Coffee Bakery,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d19092520-Reviews-Suda_Coffee_Bakery-London_England.html,10,4.5,£,NW1 1BE,51.52988181818182,-0.1471818181818182,8,1,0,0,1,Excellent,Camden,1
Romo Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5078511-Reviews-Romo_Coffee-London_England.html,10,5.0,£,NW1 5LT,51.52988181818182,-0.1471818181818182,9,0,0,0,0,Excellent,Westminster,1
Origin Coffee (Charlotte Road),https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12447077-Reviews-Origin_Coffee_Charlotte_Road-London_England.html,14,4.5,££ - £££,EC2A 3PE,51.5237,-0.0877,9,1,0,1,1,Excellent,City and Hackney Teaching,2
Eat,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7683691-Reviews-Eat-London_England.html,26,4.0,£,SE1 9PH,51.49874615384616,-0.0930384615384615,4,11,3,3,0,Very good,Southwark,1
Cafe Rosa,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5433305-Reviews-Cafe_Rosa-London_England.html,20,4.0,££ - £££,N3 2BU,51.60055,-0.1943,10,6,0,1,1,Excellent,Barnet,2
Yumchaa,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d11885319-Reviews-Yumchaa-London_England.html,20,4.0,£,E1 6SB,51.51302727272727,-0.0617727272727272,5,2,1,0,2,Excellent,Tower Hamlets,1
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7258133-Reviews-Costa_Coffee-London_England.html,51,3.5,££ - £££,SW1W 9SJ,51.5085,-0.1257,10,12,13,1,4,Average,Westminster,2
Homestead,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21343399-Reviews-Homestead-London_England.html,14,4.0,££ - £££,E14 0QG,51.50563529411765,-0.0187647058823529,10,1,0,0,3,Excellent,Tower Hamlets,2
Incoming Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10841446-Reviews-Incoming_Coffee-London_England.html,16,4.0,£,E17 9GY,51.58758,-0.02048,6,7,1,1,1,Very good,Waltham Forest,1
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7604327-Reviews-Caffe_Nero-London_England.html,49,3.5,£,W1B 2EZ,51.5085,-0.1257,5,13,7,3,3,Very good,Westminster,1
Canary Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12196391-Reviews-Canary_Coffee-London_England.html,32,4.0,££ - £££,E14 9TP,51.50563529411765,-0.0187647058823529,13,4,2,3,3,Excellent,Tower Hamlets,2
Benugo - Waterloo Station,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3840796-Reviews-Benugo_Waterloo_Station-London_England.html,177,3.5,£,SE1 7LY,51.49874615384616,-0.0930384615384615,33,46,41,24,22,Very good,Lambeth,1
Harris + Hoole - Crouch End,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3836246-Reviews-Harris_Hoole_Crouch_End-London_England.html,33,4.0,£,N8 8DU,51.58336666666667,-0.1158333333333333,14,8,3,4,2,Excellent,Haringey Teaching,1
PAUL High Holborn,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d1019012-Reviews-PAUL_High_Holborn-London_England.html,29,3.5,££ - £££,WC1V 7JH,51.5085,-0.1257,6,12,5,2,2,Very good,Camden,2
46b Espresso Hut,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8869770-Reviews-46b_Espresso_Hut-London_England.html,17,4.0,£,E9 6DA,51.5394,-0.0414,10,2,2,1,1,Excellent,City and Hackney Teaching,1
Caffe Nero - Fulham Road,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5243100-Reviews-Caffe_Nero_Fulham_Road-London_England.html,31,3.5,£,SW6 5NH,51.4803,-0.1993,4,8,6,1,1,Very good,Hammersmith and Fulham,1
Starbucks Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10178527-Reviews-Starbucks_Coffee-London_England.html,11,4.5,££ - £££,EC1M 7AA,51.5085,-0.1257,2,0,1,1,0,Excellent,City and Hackney Teaching,2
Ravello,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3491469-Reviews-Ravello-London_England.html,58,3.5,£,SW1P 2AA,51.5085,-0.1257,10,21,12,3,6,Very good,Westminster,1
Dada Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12442069-Reviews-Dada_Cafe-London_England.html,36,3.5,££ - £££,E18 2PB,51.5923,0.0225,20,3,3,2,8,Excellent,Redbridge,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2372109-Reviews-Starbucks-London_England.html,58,3.5,££ - £££,W1J 8ET,51.5085,-0.1257,10,11,11,2,4,Very good,Westminster,2
Intenso Coffee Shop,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21321649-Reviews-Intenso_Coffee_Shop-London_England.html,5,5.0,££ - £££,WC2R 1JD,51.5085,-0.1257,5,0,0,0,0,Excellent,Westminster,2
FCB - Denmark Hill,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6976752-Reviews-FCB_Denmark_Hill-London_England.html,39,4.0,££ - £££,SE5 8BB,51.474575,-0.090125,20,6,2,3,7,Excellent,Southwark,2
Costa Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9746568-Reviews-Costa_Coffee-London_England.html,18,4.0,£,SE1 0UG,51.49874615384616,-0.0930384615384615,3,4,1,2,1,Very good,Southwark,1
Climpson And Sons,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5220237-Reviews-Climpson_And_Sons-London_England.html,47,3.5,££ - £££,E8 4PH,51.548,-0.0629,17,11,4,8,5,Excellent,City and Hackney Teaching,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7714203-Reviews-Starbucks-London_England.html,66,3.5,£,N1C 4QL,51.5362,-0.103,15,12,6,2,12,Excellent,Camden,1
Saint Espresso,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d14524192-Reviews-Saint_Espresso-London_England.html,22,4.0,£,NW1 5RT,51.52988181818182,-0.1471818181818182,13,2,0,3,2,Excellent,Westminster,1
Vegan Sweet Tooth,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7160813-Reviews-Vegan_Sweet_Tooth-London_England.html,9,5.0,££ - £££,CR7 8RQ,51.3833,-0.1,8,0,0,0,0,Excellent,Croydon,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2374588-Reviews-Starbucks-London_England.html,38,4.0,££ - £££,W1B 2LU,51.5085,-0.1257,4,7,1,2,3,Very good,Westminster,2
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5243073-Reviews-Caffe_Nero-London_England.html,17,4.0,£,SW10 9PR,51.4876,-0.1694,7,7,0,1,1,Excellent,Kensington and Chelsea,1
South Side Cafe SW4,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d18917466-Reviews-South_Side_Cafe_SW4-London_England.html,6,5.0,££ - £££,SW4 7AA,51.46758,-0.1291199999999999,5,1,0,0,0,Excellent,Lambeth,2
Walker Wyatt Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5814527-Reviews-Walker_Wyatt_Coffee-London_England.html,37,3.5,£,SW17 7TS,51.4307,-0.1647,17,6,6,2,6,Excellent,Wandsworth,1
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5616173-Reviews-Caffe_Nero-London_England.html,30,4.0,£,WC1V 7PX,51.5085,-0.1257,5,16,3,0,2,Very good,City and Hackney Teaching,1
Caffe Nero - Haymarket,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4912954-Reviews-Caffe_Nero_Haymarket-London_England.html,70,3.5,£,SW1Y 4SP,51.5085,-0.1257,7,14,11,6,6,Very good,Westminster,1
Las Esquina,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12063905-Reviews-Las_Esquina-London_England.html,7,5.0,£,NW2 1HD,51.5608,-0.223325,6,1,0,0,0,Excellent,Barnet,1
Black Sheep Coffee - Southbank Tower,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12981883-Reviews-Black_Sheep_Coffee_Southbank_Tower-London_England.html,11,4.0,£,SE1 9PG,51.49874615384616,-0.0930384615384615,5,4,1,0,1,Excellent,Southwark,1
Dolce Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5795792-Reviews-Dolce_Coffee-London_England.html,18,4.0,£,N1 8LR,51.53669,-0.0944,12,1,0,0,3,Excellent,Islington,1
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2418052-Reviews-Starbucks-London_England.html,136,3.5,££ - £££,WC1A 1HH,51.5085,-0.1257,26,17,12,6,16,Excellent,Camden,2
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5122980-Reviews-Caffe_Nero-London_England.html,38,3.5,£,NW1 7BY,51.52988181818182,-0.1471818181818182,3,2,4,3,1,Average,Camden,1
White Pine,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15208096-Reviews-White_Pine-London_England.html,15,4.0,££ - £££,W1T 1JN,51.5085,-0.1257,9,1,0,1,2,Excellent,Westminster,2
Duke's Caffe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9750956-Reviews-Duke_s_Caffe-London_England.html,10,4.5,£,SW1Y 6BN,51.5085,-0.1257,6,3,0,0,1,Excellent,Westminster,1
Pret A Manger,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7109869-Reviews-Pret_A_Manger-London_England.html,37,3.5,£,SW3 1HY,51.487975000000006,-0.165875,5,7,6,2,2,Very good,Kensington and Chelsea,1
Simply Organique,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7899009-Reviews-Simply_Organique-London_England.html,19,4.0,££ - £££,N4 1BX,51.5693,-0.1069,7,5,0,0,3,Excellent,City and Hackney Teaching,2
Notes,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10212319-Reviews-Notes-London_England.html,15,4.5,£,EC3A 8EP,51.5154,-0.0828,7,3,0,2,0,Excellent,City and Hackney Teaching,1
Soho Bikes,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d11761256-Reviews-Soho_Bikes-London_England.html,8,5.0,£,W1F 8RG,51.5085,-0.1257,6,1,0,0,0,Excellent,Westminster,1
Picolo Bar,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3532918-Reviews-Picolo_Bar-London_England.html,21,4.0,£,EC4V 4BY,51.5085,-0.1257,7,9,0,0,3,Very good,City and Hackney Teaching,1
Caffe Nero - Jermyn Street,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5122690-Reviews-Caffe_Nero_Jermyn_Street-London_England.html,59,3.5,£,SW1Y 6DT,51.5085,-0.1257,8,16,8,3,7,Very good,Westminster,1
The Tea Terrace,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3568345-Reviews-The_Tea_Terrace-London_England.html,595,3.5,££ - £££,W1C 1HF,51.5085,-0.1257,166,99,79,85,119,Excellent,Westminster,2
Bon Voyage Coffee & Deli,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8525412-Reviews-Bon_Voyage_Coffee_Deli-London_England.html,10,4.5,£,SE1 9JH,51.49874615384616,-0.0930384615384615,5,4,0,0,0,Excellent,Southwark,1
TDO Cafe-Bistro,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d21246959-Reviews-TDO_Cafe_Bistro-London_England.html,8,4.5,£,E14 9LQ,51.50563529411765,-0.0187647058823529,6,0,0,2,0,Excellent,Tower Hamlets,1
Caffe Nero,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5615964-Reviews-Caffe_Nero-London_England.html,14,4.0,£,SW1E 6QL,51.5085,-0.1257,1,6,1,1,0,Very good,Westminster,1
The CoffeeWorks Project,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8652759-Reviews-The_CoffeeWorks_Project-London_England.html,17,4.0,£,EC3V 1LE,51.5136,-0.0873,7,4,2,2,0,Excellent,City and Hackney Teaching,1
Dark Habit,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12177719-Reviews-Dark_Habit-London_England.html,18,4.0,£,NW6 6NU,51.54194444444445,-0.1931888888888888,13,1,0,1,3,Excellent,Brent Teaching,1
The Magic Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3838030-Reviews-The_Magic_Cafe-London_England.html,21,4.0,£,SW6 6TB,51.4803,-0.1993,10,4,2,2,2,Excellent,Hammersmith and Fulham,1
Caffe Nero - Golden Hinde,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7253089-Reviews-Caffe_Nero_Golden_Hinde-London_England.html,33,4.0,£,SE1 9DF,51.49874615384616,-0.0930384615384615,8,7,2,1,2,Excellent,Southwark,1
Corte Coffee,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10373450-Reviews-Corte_Coffee-London_England.html,10,4.5,£,SE13 6AA,51.4643,-0.0119,6,2,0,0,1,Excellent,Lewisham,1
Biscuiteers Boutique and Icing Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8262978-Reviews-Biscuiteers_Boutique_and_Icing_Cafe-London_England.html,23,4.0,££ - £££,SW11 1NG,51.469166666666666,-0.1619333333333333,14,2,2,1,3,Excellent,Wandsworth,2
Zest Coffee & Patisserie,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d15248052-Reviews-Zest_Coffee_Patisserie-London_England.html,9,4.5,££ - £££,TW9 2PQ,51.47153333333333,-0.2963666666666666,8,0,0,0,1,Excellent,Richmond and Twickenham,2
Starbucks,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2372117-Reviews-Starbucks-London_England.html,35,4.0,££ - £££,SW5 9HP,51.487,-0.1909999999999999,4,5,4,4,1,Very good,Kensington and Chelsea,2
Oscar's SE13,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5778768-Reviews-Oscar_s_SE13-London_England.html,33,4.0,£,SE13 7UZ,51.4643,-0.0119,12,10,5,4,2,Excellent,Lewisham,1
Bikaldi,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4878270-Reviews-Bikaldi-London_England.html,14,4.0,££ - £££,W1J 9HU,51.5085,-0.1257,4,5,1,0,1,Very good,Westminster,2
